Woody,Growth,Compound,MAR,Whole_MAR,Latitude,Longitude,MAT,MAP,Site number,Name_orig
non-woody,Herb,S,16.31,16.31,-3.2,39.82,25.6,968,377,Alyssum simplex
non-woody,Herb,S,23.03,23.03,-3.2,39.82,25.6,968,377,Anagallis arvensis
non-woody,Herb,C,1.35,1.35,-3.2,39.82,25.6,968,377,Anthyllis tetraphylla
non-woody,Herb,S,6.68,6.68,-3.2,39.82,25.6,968,377,Asparagus albus
non-woody,Herb,S,22.48,22.48,-3.2,39.82,25.6,968,377,Asparagus horridus
non-woody,Herb,S,11.29,11.29,-3.2,39.82,25.6,968,377,Asperula hirsuta
non-woody,Herb,S,16.72,16.72,-3.2,39.82,25.6,968,377,Asphodelus albus
non-woody,Herb,S,6.27,6.27,-3.2,39.82,25.6,968,377,Asphodelus fistulosus
non-woody,Herb,C,11.2,11.2,-3.2,39.82,25.6,968,377,Astragalus hamosus
non-woody,Herb,S,2,2,-3.2,39.82,25.6,968,377,Atractylis cancellata
non-woody,Herb,S,16.77,16.77,-3.2,39.82,25.6,968,377,Brassica fruticulosa
non-woody,Herb,S,19.01,19.01,-3.2,39.82,25.6,968,377,Carthamus lanatus
non-woody,Herb,S,2.77,2.77,-3.2,39.82,25.6,968,377,Carrichtera annua
non-woody,Herb,S,43.55,43.55,-3.2,39.82,25.6,968,377,Centaurea mellitensis
non-woody,Vine,S,18.01,18.01,-3.2,39.82,25.6,968,377,Convolvulus althaeoides
non-woody,Herb,S,13.74,13.74,-3.2,39.82,25.6,968,377,Convolvulus siculus
non-woody,Herb,S,8.29,8.29,-3.2,39.82,25.6,968,377,Crepis vesicaria
non-woody,Herb,C,5.13,5.13,-3.2,39.82,25.6,968,377,Delphinium gracile
non-woody,Herb,S,1.03,,-3.2,39.82,25.6,968,377,Dipcadi serotinum
non-woody,Herb,S,9.12,9.12,-3.2,39.82,25.6,968,377,Echium creticum
non-woody,Herb,S,6.01,6.01,-3.2,39.82,25.6,968,377,Eryngium campestre
non-woody,Herb,S,10.73,,-3.2,39.82,25.6,968,377,Euphorbia segetalis
non-woody,Herb,S,17.39,17.39,-3.2,39.82,25.6,968,377,Euphorbia serrata
non-woody,Herb,C,16.82,16.82,-3.2,39.82,25.6,968,377,Fagonia cretica
non-woody,Herb,S,15.62,15.62,-3.2,39.82,25.6,968,377,Filago pyramidata
non-woody,Herb,S,15.16,,-3.2,39.82,25.6,968,377,Galium verrucosum
non-woody,Herb,S,15.37,15.37,-3.2,39.82,25.6,968,377,Glaucium flavum
non-woody,Herb,S,4.93,4.93,-3.2,39.82,25.6,968,377,Haplophyllum linifolium
non-woody,Herb,S,1.63,,-3.33,38.25,21.3,1418,377,Hedypnois cretica
non-woody,Herb,S,43.26,43.26,-3.33,38.25,21.3,1418,377,Klasea flavescens
non-woody,Herb,C,27.52,27.52,-3.33,38.25,21.3,1418,377,Lathyrus clymenum
non-woody,Herb,S,32.56,32.56,-3.33,38.25,21.3,1418,377,Launaea lanifera
non-woody,Herb,S,39.87,39.87,-3.33,38.25,21.3,1418,377,Leontodon longirrostris echioides
non-woody,Herb,S,16.48,,-3.33,38.25,21.3,1418,377,Limonium lobatum Limonium echioides
non-woody,Herb,S,31.42,,-3.33,38.25,21.3,1418,377,Limonium sinuatum
non-woody,Herb,S,22.66,22.66,-3.33,38.25,21.3,1418,377,Linum strictum
non-woody,Herb,S,18.26,,-3.33,38.25,21.3,1418,377,Lobularia maritima
non-woody,Herb,C,23.84,23.84,-3.33,38.25,21.3,1418,377,Lotus cinereum
non-woody,Herb,S,16.77,16.77,-3.33,38.25,21.3,1418,377,Malva nicaensis
non-woody,Herb,S,57.76,57.76,-3.33,38.25,21.3,1418,377,Mathiola parviflora
non-woody,Herb,C,90.45,90.45,-3.33,38.25,21.3,1418,377,Medicago trunculata
non-woody,Herb,S,8.04,8.04,-3.33,38.25,21.3,1418,377,Mesembryanthemum nudiflorum
non-woody,Herb,S,0.08,,-3.33,38.25,21.3,1418,377,Mesembryanthemum crystallinum
non-woody,Herb,S,21.6,21.6,-3.33,38.25,21.3,1418,377,Neatostema apulum
non-woody,Herb,C,33.44,33.44,-3.33,38.25,21.3,1418,377,Ononis natrix
non-woody,Herb,S,55.91,55.91,-3.33,38.25,21.3,1418,377,Pallenis spinosa
non-woody,Herb,S,48.72,48.72,-3.33,38.25,21.3,1418,377,Paronychia suffruticosa
non-woody,Herb,S,47.54,47.54,-3.33,38.25,21.3,1418,377,Plantago afra
non-woody,Herb,S,7.41,7.41,-3.33,38.25,21.3,1418,377,Plantago cornopus
non-woody,Herb,S,37.55,37.55,-3.33,38.25,21.3,1418,377,Plantago lagopus
non-woody,Herb,S,30.98,30.98,-3.33,38.25,21.3,1418,377,Plantago ovata
woody,Shrub,S,89.82,89.82,-3.33,38.25,21.3,1418,377,Polygala rupestris
non-woody,Herb,C,108.46,108.46,-0.33,30,22.8,1225,377,Psoralea bituminosa
non-woody,Herb,S,29.07,,-0.33,30,22.8,1225,377,Reichardia picroides
non-woody,Herb,C,18.5,,-0.33,30,22.8,1225,377,Reseda lanceolata
non-woody,Herb,S,75.15,75.15,-0.33,30,22.8,1225,377,Rumex intermedius
non-woody,Herb,S,32.07,32.07,-0.33,30,22.8,1225,377,Scorpiurus sulcatus
non-woody,Herb,S,60.6,60.6,-0.33,30,22.8,1225,377,Scorzonera angustifolia
non-woody,Herb,S,32.56,32.56,-0.33,30,22.8,1225,377,Sonchus tenerrimus
non-woody,Herb,S,100.06,100.06,-0.33,30,22.8,1225,377,Silene tetraphylla
non-woody,Herb,S,71.24,71.24,-0.33,30,22.8,1225,377,Spergularia media
non-woody,Herb,S,11.03,,-0.33,30,22.8,1225,377,Stoibrax dichotomum
non-woody,Herb,S,47.5,47.5,-0.33,30,22.8,1225,377,Thapsia villosa
non-woody,Herb,S,12.05,12.05,-0.33,30,22.8,1225,377,Thesium humile
non-woody,Herb,C,7.8,7.8,-0.33,30,22.8,1225,377,Trifolium angustifolium
non-woody,Herb,C,24.58,24.58,-0.33,30,22.8,1225,377,Trifolium campestre
non-woody,Herb,C,53.85,53.85,-0.33,30,22.8,1225,377,Trifolium scabrum
non-woody,Herb,C,48.12,48.12,-0.33,30,22.8,1225,377,Trifolium stellatum
non-woody,Herb,S,10.72,10.72,-0.33,30,22.8,1225,377,Umbilicus gaditanus
non-woody,Herb,C,9.13,9.13,-0.33,30,22.8,1225,377,Urospermum picroides
non-woody,Herb,S,68.07,68.07,-0.33,30,22.8,1225,377,Valantia hispida
non-woody,Herb,S,47.45,47.45,-0.33,30,22.8,1225,377,Crasulaceae
non-woody,Herb,S,0.08,,-0.33,30,22.8,1225,377,Asteraceae
non-woody,Herb,S,123.07,123.07,-0.33,30,22.8,1225,377,Rubiaceae
woody,Shrub,S,84.5,,-0.33,30,22.8,1225,221,Banksia ericifolia
woody,Shrub,S,49.02,49.02,-0.33,30,22.8,1225,221,Persoonia lanceolata
woody,Tree,S,78.54,78.54,-0.33,30,22.8,1225,220,Eucalyptus sp
woody,Shrub,C,21.53,21.53,-0.33,30,22.8,1225,220,Macrozamia communis
woody,Shrub,S,61.65,61.65,-0.33,30,22.8,1225,220,Pultenaea daphnoides
woody,Tree,S,68.52,,4.57,9.37,25.4,3243,220,Syncarpia glomulifera
woody,Liana,S,37.66,37.66,4.57,9.37,25.4,3243,305,Capparis sp
woody,Tree,C,97.61,97.61,4.57,9.37,25.4,3243,305,Cupaniopsis anacardioides
woody,Liana,S,96.09,,4.57,9.37,25.4,3243,305,Pachygone ovata?
woody,Tree,S,26.7,,4.57,9.37,25.4,3243,305,Polyalthia australis/nitidissima?
woody,Tree,C,75.88,75.88,4.57,9.37,25.4,3243,305,Pongamia pinnata
woody,Tree,S,206.85,206.85,4.57,9.37,25.4,3243,308,Eucalyptus miniata
woody,Tree,S,169.17,169.17,4.57,9.37,25.4,3243,308,Terminalia fernandiana
woody,Tree,S,91.13,91.13,4.57,9.37,25.4,3243,308,Xanthostemon paradoxus
woody,Tree,S,103.59,103.59,4.57,9.37,25.4,3243,315,Acacia aneura
woody,Shrub,S,1.01,,4.57,9.37,25.4,3243,295,Corymbia opaca
woody,Shrub,S,146.74,146.74,4.57,9.37,25.4,3243,295,Eucalyptus gammophylla
woody,Shrub,S,46.9,,4.57,9.37,25.4,3243,295,Eucalyptus gillenii
woody,Tree,C,5.43,,4.57,9.37,25.4,3243,24,Dysoxylum papuanum
woody,Tree,S,96.71,96.71,4.57,9.37,25.4,3243,343,Eucalyptus platyphylla
woody,Liana,C,48.49,48.49,4.57,9.37,25.4,3243,344,Jasminum didymum
woody,Tree,C,61.39,61.39,4.57,9.37,25.4,3243,344,Paraserianthes toona
woody,Tree,S,38.23,38.23,4.57,9.37,25.4,3243,344,Pouteria sericea
woody,Shrub,S,57.15,57.15,4.57,9.37,25.4,3243,344,Strychnos lucida
woody,Tree,S,35.81,35.81,4.57,9.37,25.4,3243,306,Eucalyptus sp1
woody,Tree,S,26.62,26.62,4.57,9.37,25.4,3243,306,Eucalyptus sp2
woody,Tree,S,98.81,98.81,4.57,9.37,25.4,3243,298,Eucalyptus sp
woody,Tree,C,21.11,,4.57,9.37,25.4,3243,318,Argyrodendron actinophyllum
woody,Tree,C,17.39,,4.57,9.37,25.4,3243,318,Argyrodendron trifoliatum
woody,Tree,S,60.44,60.44,4.57,9.37,25.4,3243,318,Baloghia inophylla
woody,Tree,S,85.61,85.61,4.57,9.37,25.4,3243,318,Doryphora sassafrass
woody,Tree,S,132.33,132.33,4.57,9.37,25.4,3243,296,Eucalyptus sp
woody,Shrub,S,42.14,42.14,4.57,9.37,25.4,3243,296,Leucopogon sp1
woody,Shrub,S,135.88,135.88,4.57,9.37,25.4,3243,296,Leucopogon sp2
woody,Shrub,S,93.96,93.96,4.57,9.37,25.4,3243,342,Alphitonia excelsa
woody,Tree,S,93.06,93.06,4.57,9.37,25.4,3243,342,Corymbia maculata
woody,Shrub,S,127.01,127.01,4.57,9.37,25.4,3243,342,Einadia hastata
woody,Shrub,S,167.86,167.86,4.57,9.37,25.4,3243,342,Olearia elliptica
woody,Shrub,S,41.61,,4.57,9.37,25.4,3243,332,Bossiaea eriocarpa
woody,Tree,S,120.25,120.25,4.57,9.37,25.4,3243,332,Eucalyptus marginata
woody,Shrub,C,1.6,,4.57,9.37,25.4,3243,332,Macrozamia riedlei
woody,Shrub,C,34.14,34.14,4.57,9.37,25.4,3243,333,Adenthos cygnorum
woody,Tree,S,137.25,137.25,4.57,9.37,25.4,3243,333,Banksia attenuata
woody,Shrub,S,57.75,,4.57,9.37,25.4,3243,333,Eremaea pauciflora
woody,Shrub,S,60.84,60.84,4.57,9.37,25.4,3243,333,Regelia inops
woody,Tree,S,131.02,131.02,4.57,9.37,25.4,3243,309,Eucalyptus oblongifolia
woody,Shrub,S,48.03,48.03,4.57,9.37,25.4,3243,309,Pultenaea juniperina
woody,Shrub,S,110.99,110.99,4.57,9.37,25.4,3243,309,Pultenaea obcordata
woody,Shrub,S,119.42,119.42,4.57,9.37,25.4,3243,326,Anopterus glandulosus
woody,Tree,S,45.67,45.67,4.57,9.37,25.4,3243,326,Atherosperma moschatum
woody,Tree,S,0.02,,-0.5,30.5,20.3,1157,326,Nothofagus cuninghamii
woody,Shrub,S,0.1,,-0.5,30.5,20.3,1157,199,Ceanothus cuneatus var cuneatus
non-woody,Herb,S,0.02,,-0.5,30.5,20.3,1157,312,Lasthenia californica
non-woody,Herb,S,1.54,,-0.5,30.5,20.3,1157,312,Lessingia
non-woody,Herb,S,7.47,,-0.5,30.5,20.3,1157,312,Linanthus
woody,Tree,S,34.07,34.07,-0.5,30.5,20.3,1157,199,Quercus agrifolia var agrifolia
non-woody,Herb,S,34.55,34.55,-0.5,30.5,20.3,1157,199,Smilacina sp
woody,Shrub,S,10.72,10.72,-0.5,30.5,20.3,1157,345,Encelia farinosa
woody,Shrub,C,74.57,74.57,-0.5,30.5,20.3,1157,345,Prosopis velutina
woody,Tree,S,25.02,,-0.5,30.5,20.3,1157,328,Holodiscus discolor
woody,Shrub,C,1.03,,-0.5,30.5,20.3,1157,328,Rosa gymnocarpa
woody,Tree,S,69.53,,0.05,37.58,17.5,1586,328,Symphoricarpos alba
non-woody,Herb,S,16.99,16.99,0.05,37.58,17.5,1586,330,Erigeron glaucus
non-woody,Herb,C,52.21,52.21,0.05,37.58,17.5,1586,330,Fragaria chiloensis
woody,Shrub,S,55.92,55.92,0.05,37.58,17.5,1586,330,Gaultheria shallon
woody,Tree,S,53.72,53.72,0.05,37.58,17.5,1586,329,Abies grandis
woody,Shrub,S,20.27,20.27,0.05,37.58,17.5,1586,329,Oemleria cerasiformis
woody,Shrub,C,10.05,,0.05,37.58,17.5,1586,320,Dioon edule
woody,Shrub,C,59.66,59.66,0.05,37.58,17.5,1586,320,Helietta parvifolia
woody,Shrub,C,43.84,43.84,0.05,37.58,17.5,1586,320,Mimosa monancistra
woody,Shrub,C,22.75,22.75,0.05,37.58,17.5,1586,321,Acacia berlandieri
woody,Shrub,C,299.35,299.35,0.05,37.58,17.5,1586,321,Acacia rigidula
woody,Shrub,S,21.94,21.94,0.05,37.58,17.5,1586,321,Diospyros texana
woody,Shrub,S,67.93,67.93,0.05,37.58,17.5,1586,321,Randia laevigata
woody,Tree,C,119.59,119.59,0.05,37.58,17.5,1586,301,Caesalpinia eriostachys
woody,Tree,S,24.33,24.33,0.05,37.58,17.5,1586,300,Ampelocera hottlei
woody,Tree,S,37.55,37.55,0.05,37.58,17.5,1586,300,Brosimum alicastrum
woody,Tree,C,31.5,31.5,0.05,37.58,17.5,1586,300,Guarea glabra
woody,Tree,S,31.16,,0.05,37.58,17.5,1586,300,Licania platipus
woody,Shrub,S,15.98,15.98,0.05,37.58,17.5,1586,293,Empetrum nigrum
woody,Tree,S,24.51,24.51,0.05,37.58,17.5,1586,293,Picea mariana
woody,Shrub,S,41.43,,0.05,37.58,17.5,1586,293,Rhododendron palustre
woody,Shrub,S,11.97,11.97,-4.77,38.3,17.7,1420,293,Vaccinium vitis-idaea
woody,Shrub,S,58.44,58.44,-4.77,38.3,17.7,1420,292,Empetrum nigrum
woody,Shrub,S,8.56,8.56,-4.77,38.3,17.7,1420,292,Rhododendron palustre
woody,Shrub,S,14.33,14.33,-4.77,38.3,17.7,1420,292,Vaccinium vitis-idaea
woody,Tree,S,16.77,16.77,-4.77,38.3,17.7,1420,294,Betula papyrifera
woody,Tree,S,37.76,37.76,-4.77,38.3,17.7,1420,294,Picea glauca
woody,Shrub,S,50.68,50.68,-4.77,38.3,17.7,1420,294,Ribes
woody,Shrub,C,21.6,21.6,-4.77,38.3,17.7,1420,294,Rosa acicularis
woody,Tree,C,18.47,18.47,-4.77,38.3,17.7,1420,325,Hevea guianensis
woody,Tree,S,5.1,5.1,-4.77,38.3,17.7,1420,325,Pourouma minor
woody,Tree,S,24.33,24.33,-4.77,38.3,17.7,1420,325,Pouteria sp
woody,Tree,C,25.3,25.3,-4.77,38.3,17.7,1420,325,Protium sp
woody,Tree,S,41.31,41.31,-4.77,38.3,17.7,1420,323,Quararibea wittii
woody,Tree,S,34.57,34.57,-4.77,38.3,17.7,1420,323,Sorocea piliata
non-woody,Grass,S,28.32,,6.27,5.28,23.8,2080,322,Guadua weberbaueri
woody,Shrub,S,48.56,48.56,6.27,5.28,23.8,2080,324,Alchornea castanaefolium
woody,Liana,C,328.28,328.28,6.27,5.28,23.8,2080,324,Vitaceae sp
woody,Shrub,S,122.16,122.16,6.27,5.28,23.8,2080,291,Cistus salvifolius
woody,Shrub,S,78.42,78.42,6.27,5.28,23.8,2080,291,Phillyrea latifolia
woody,Shrub,C,73.36,73.36,6.27,5.28,23.8,2080,291,Pistacia lentiscus
woody,Shrub,S,31.14,31.14,6.27,5.28,23.8,2080,291,Quercus calliprinos
woody,Shrub,S,73.17,73.17,6.27,5.28,23.8,2080,319,Coridothymus capitatus
woody,Shrub,C,88.46,88.46,6.27,5.28,23.8,2080,319,Sarcopoterium spinosum
woody,Shrub,S,10.92,,6.27,5.28,23.8,2080,307,Cistus salvifolius
woody,Shrub,S,142.42,,6.27,5.28,23.8,2080,307,Phillyrea latifolia
woody,Shrub,S,120.44,,6.27,5.28,23.8,2080,307,Quercus calliprinos
non-woody,Herb,S,34.76,,6.27,5.28,23.8,2080,1,Cornus sp
woody,Tree,S,82.46,,6.27,5.28,23.8,2080,327,Betula pubescens
non-woody,Herb,S,49.45,49.45,6.27,5.28,23.8,2080,327,Cornus sp
woody,Tree,C,48.54,48.54,6.27,5.28,23.8,2080,327,Sorbus aucuparia
woody,Tree,S,23.34,23.34,6.27,5.28,23.8,2080,341,Corylus avellana
woody,Tree,C,222.93,222.93,6.27,5.28,23.8,2080,341,Fraxinus excelsior
woody,Tree,S,100.5,100.5,6.27,5.28,23.8,2080,341,Ulmus glabra
woody,Shrub,S,35.6,35.6,6.27,5.28,23.8,2080,314,Betula nana
woody,Shrub,S,42.33,42.33,6.27,5.28,23.8,2080,314,Rhododendron palustre
woody,Shrub,S,49.02,49.02,6.27,5.28,23.8,2080,314,Salix glabra
non-woody,Herb,C,98.74,98.74,6.27,5.28,23.8,2080,313,Potentilla nivea
woody,Shrub,S,35.92,35.92,6.27,5.28,23.8,2080,313,Salix glauca
woody,Shrub,S,129.05,129.05,6.27,5.28,23.8,2080,349,Cassiope tetragona
woody,Shrub,S,56.54,56.54,6.27,5.28,23.8,2080,349,Dryas octopetala
woody,Shrub,S,34.54,34.54,6.27,5.28,23.8,2080,349,Salix arctica
woody,Shrub,S,45.67,45.67,6.27,5.28,23.8,2080,348,Cassiope tetragona
woody,Shrub,S,16.82,16.82,6.27,5.28,23.8,2080,348,Dryas octopetala
woody,Shrub,S,36.09,36.09,1.77,31.63,22.7,1304,348,Rhododendron laponica
woody,Shrub,S,40.41,40.41,1.77,31.63,22.7,1304,348,Vaccinium uliginosum
woody,Shrub,S,108.46,108.46,1.77,31.63,22.7,1304,339,Crassula rupestris
woody,Shrub,S,79.4,,1.77,31.63,22.7,1304,339,Euclea undulata
woody,Shrub,S,18.5,,1.77,31.63,22.7,1304,339,Ruschia karooica
woody,Shrub,S,75.15,75.15,1.77,31.63,22.7,1304,338,Leucadendron sp
woody,Shrub,S,18.59,18.59,1.77,31.63,22.7,1304,338,Protea sp
woody,Shrub,S,48.7,48.7,1.77,31.63,22.7,1304,340,Diceropappus rhinocerotis
woody,Shrub,S,22.8,22.8,1.77,31.63,22.7,1304,340,Leucadendron corymbosa
woody,Shrub,C,13.07,13.07,1.77,31.63,22.7,1304,353,Acacia karroo
woody,Tree,S,60.6,60.6,1.77,31.63,22.7,1304,352,Cassine papillosa
woody,Tree,S,25.93,25.93,1.77,31.63,22.7,1304,352,Englerophytum natalens
woody,Tree,S,136.93,136.93,1.77,31.63,22.7,1304,352,Maytenus peduncularis
woody,Liana,S,365.3,365.3,1.77,31.63,22.7,1304,352,Monanthotaxis caffra?
woody,Tree,C,31.36,31.36,1.77,31.63,22.7,1304,354,Acacia nigrescens
woody,Shrub,S,11.03,,1.77,31.63,22.7,1304,354,Spirostachys africana
woody,Tree,S,60.44,60.44,1.77,31.63,22.7,1304,303,Diospyros abyssinica
woody,Tree,S,40.27,40.27,1.77,31.63,22.7,1304,303,Diospyros sp
woody,Tree,C,142.42,,1.77,31.63,22.7,1304,303,Gilbertiodendron dewevrei
woody,Tree,S,54.45,,1.77,31.63,22.7,1304,303,Thomandersia sp
woody,Tree,C,93.96,93.96,1.77,31.63,22.7,1304,304,Dialium pachyphyllum
woody,Tree,S,93.06,93.06,1.77,31.63,22.7,1304,304,Greenwayodendron suaveolens
woody,Tree,S,4.22,4.22,1.77,31.63,22.7,1304,304,Pleiocarpa bicarpellata
woody,Tree,S,84.5,,1.77,31.63,22.7,1304,304,Strombosia pustulata
woody,Tree,C,19.63,19.63,1.77,31.63,22.7,1304,302,Berlinia grandifolia
non-woody,Herb,C,30.36,30.36,1.77,31.63,22.7,1304,302,Dalbergia sp
woody,Liana,S,63.06,,1.77,31.63,22.7,1304,350,Bridelia sp
non-woody,Vine,C,13.6,,-8,33.33,22.2,858,350,Fabaceae
woody,Tree,C,1.74,,-8,33.33,22.2,858,351,Isoberlinia angolensis
woody,Tree,S,25,25,-8,33.33,22.2,858,297,Austrocedrus chilensis
woody,Tree,S,7.27,,-8,33.33,22.2,858,297,Nothofagus dombeyi
non-woody,Herb,C,15.51,,-8,33.33,22.2,858,297,Osmorhiza chilensis
woody,Shrub,S,5.08,,-8,33.33,22.2,858,334,Chuquiraga avellanedae
woody,Shrub,S,13.72,13.72,-8,33.33,22.2,858,335,Hyalis argentea
non-woody,Herb,C,6.34,,-8,33.33,22.2,858,337,Acaena antarctica
woody,Tree,S,28.07,28.07,-8,33.33,22.2,858,337,Nothofagus pumila
woody,Shrub,S,44.55,44.55,-8,33.33,22.2,858,337,Ribes magellanica
non-woody,Herb,S,6.47,,-8,33.33,22.2,858,337,Viola magellanica
non-woody,Herb,S,35.2,35.2,-8,33.33,22.2,858,336,Bolax gummifera
woody,Shrub,S,7.26,,-8,33.33,22.2,858,336,Chiliotrichium difussum
woody,Shrub,S,19.47,19.47,-8,33.33,22.2,858,336,Empetrum rubrum
woody,Tree,C,8.74,8.74,-8,33.33,22.2,858,347,Allophylus edulis
woody,Tree,S,57.46,,-8,33.33,22.2,858,347,Eugenia uniflora
woody,Tree,S,11.36,,-8,33.33,22.2,858,347,Piper tucumanensis
woody,Shrub,S,26.04,,-8,33.33,22.2,858,347,Psychotria carthagenesis
woody,Tree,S,25.04,,-8,33.33,22.2,858,346,Patagonula americana
woody,Tree,S,25.27,25.27,-8,33.33,22.2,858,346,Phyllostylon rhamnoides
woody,Tree,C,18.3,,-8,33.33,22.2,858,346,Trichilia hyeronimyi
woody,Tree,S,23.65,23.65,-8,33.33,22.2,858,290,Eucalyptus incrassata
woody,Shrub,S,23.39,23.39,-8,33.33,22.2,858,290,Leptospermum continentale
woody,Shrub,S,11.36,,-8,33.33,22.2,858,290,Melaleuca uncinata
woody,Shrub,S,58.05,58.05,-8,33.33,22.2,858,287,Atriplex stipitata
woody,Tree,S,15.87,15.87,-8,33.33,22.2,858,287,Eucalyptus sp
woody,Shrub,S,15.26,15.26,-8,33.33,22.2,858,287,Sclerolaena sp
woody,Shrub,C,11.94,11.94,-8,33.33,22.2,858,287,Zygophyllum sp
woody,Tree,S,19.97,19.97,-8,33.33,22.2,858,288,Eucalyptus leptophylla
woody,Tree,S,15.37,15.37,-8,33.33,22.2,858,288,Eucalyptus socialis
woody,Shrub,S,13.01,13.01,-8,33.33,22.2,858,289,Eucalyptus sp
woody,Tree,S,1.55,,-2.38,37.97,22.5,640,563,Lindera nacusua
woody,Tree,S,0.15,,-2.38,37.97,22.5,640,563,Castanopsis hystrix
woody,Tree,S,0.02,,-2.38,37.97,22.5,640,563,Eurya semiserrulata
woody,Tree,S,24.31,,-2.38,37.97,22.5,640,563,Symplocos laurina
woody,Tree,S,4.21,,-2.38,37.97,22.5,640,565,Camellia yunnanensis
woody,Tree,S,12.63,12.63,-2.38,37.97,22.5,640,565,Cinnamomum argenteum
woody,Tree,S,14.88,,-2.38,37.97,22.5,640,565,Eurya loquiana
woody,Tree,S,14.14,14.14,-2.38,37.97,22.5,640,565,Ilex latifolia
woody,Tree,S,12.27,12.27,-2.38,37.97,22.5,640,565,Pittosporum formosana
woody,Tree,S,8.51,,-2.38,37.97,22.5,640,565,Symplocos botryantha
woody,Tree,S,10.61,,-2.38,37.97,22.5,640,565,Ficus henryi
woody,Tree,S,1.25,,-2.38,37.97,22.5,640,565,Phoebe zhennan
woody,Tree,S,0.98,,-2.38,37.97,22.5,640,565,Machilus pingii
woody,Tree,S,2.97,,-2.38,37.97,22.5,640,566,Acer laevigatum
woody,Tree,S,16.53,16.53,-2.38,37.97,22.5,640,566,Illicium henryi
woody,Tree,S,11.09,11.09,-2.38,37.97,22.5,640,566,Ligustrum compactum
woody,Tree,S,24.79,24.79,-2.38,37.97,22.5,640,566,Pittosporum adaphniphylloides
woody,Tree,S,2.56,2.56,-2.38,37.97,22.5,640,566,Sloanea hemsleyana
woody,Tree,S,71.55,71.55,-2.38,37.97,22.5,640,567,Actinodaphne emeiensis
woody,Tree,S,0.27,0.27,-2.38,37.97,22.5,640,567,Lindera pulcherrima
woody,Tree,S,27.68,27.68,-2.38,37.97,22.5,640,566,Michelia martinii
woody,Tree,S,11.84,11.84,-2.38,37.97,22.5,640,566,Aucuba emeiensis
woody,Tree,S,5.31,5.31,-2.38,37.97,22.5,640,567,Ilex chinensis
woody,Tree,S,1.01,1.01,-2.38,37.97,22.5,640,567,Lindera megaphylla
woody,Tree,C,6.55,6.55,-2.38,37.97,22.5,640,567,Stachyurus yunnanensis
woody,Tree,S,0.1,,1.67,32.83,22.7,1092,568,Castanopsis platyacantha
woody,Tree,S,0.02,,1.67,32.83,22.7,1092,569,Lithocarpus cleistocarpus
woody,Tree,S,1.54,,1.67,32.83,22.7,1092,568,Camellia oleifera
woody,Tree,S,34.07,34.07,1.67,32.83,22.7,1092,568,Rhododendron vernicosum
woody,Tree,S,8.74,8.74,1.67,32.83,22.7,1092,568,Symplocos caudata
woody,Tree,S,19.52,19.52,1.67,32.83,22.7,1092,568,Rhododendron argyrophyllum
woody,Tree,S,61.88,61.88,1.67,32.83,22.7,1092,569,Eurya fangii
woody,Tree,S,0.05,,-16.25,34.75,25.9,751,569,Rhododendron calophytum
woody,Tree,S,0.15,,-16.25,34.75,25.9,751,569,Rhododendron strigillosum
woody,Tree,S,24.31,,-16.25,34.75,25.9,751,569,Symplocos ernestii
woody,Tree,S,43.62,,-16.25,34.75,25.9,751,564,Rhododendron monanthum
woody,Tree,S,36.09,36.09,-16.25,34.75,25.9,751,208,Acacia bakerii
woody,Tree,S,4.33,4.33,-16.25,34.75,25.9,751,208,Acmena hemilampra
woody,Tree,S,13.51,,-16.25,34.75,25.9,751,208,Acmena smithii
woody,Tree,S,5.26,,-16.25,34.75,25.9,751,208,Acronychia baeuerleniii
woody,Tree,S,21.98,21.98,-16.25,34.75,25.9,751,208,Acronychia imperforata
woody,Tree,S,17.81,17.81,-16.25,34.75,25.9,751,208,Acronychia wilcoxiana
woody,Tree,S,11.84,11.84,-16.25,34.75,25.9,751,208,Actephila lindleyi
woody,Tree,C,4.01,4.01,-16.25,34.75,25.9,751,208,Ailanthus triphysa
woody,Tree,C,8.54,,-16.25,34.75,25.9,751,208,Akania bidwillii
woody,Tree,S,18.6,,-16.25,34.75,25.9,751,208,Alangium villosum
woody,Tree,S,12.73,12.73,-16.25,34.75,25.9,751,208,Alchornea illicifolia
woody,Tree,C,6.92,6.92,-16.25,34.75,25.9,751,208,Alectryon coriaceus
woody,Tree,C,32.99,32.99,-16.25,34.75,25.9,751,208,Alectryon subcinereus
non-woody,Herb,S,34.37,34.37,-16.25,34.75,25.9,751,208,Alocasia brisbanensis
woody,Tree,S,23.83,,-16.25,34.75,25.9,751,208,Alphitonia excelsa
non-woody,Herb,S,34.3,,-16.25,34.75,25.9,751,208,Alpinia caerulea
woody,Shrub,S,6.83,6.83,-16.25,34.75,25.9,751,208,Alyxia ruscifolia
woody,Tree,S,4.7,4.7,-16.25,34.75,25.9,751,208,Anopterus macleayanus
woody,Tree,C,27.45,27.45,-16.25,34.75,25.9,751,208,Anthocarapa nitidula
woody,Tree,S,22.66,22.66,-16.25,34.75,25.9,751,208,Aphananthe philippinensis
woody,Tree,S,92.38,,-16.25,34.75,25.9,751,208,Araucaria cunninghamii
woody,Tree,C,61.67,61.67,-16.25,34.75,25.9,751,208,Archidendron grandiflorum
woody,Tree,C,6.73,6.73,-16.25,34.75,25.9,751,208,Archidendron hendersonii
